,AA3,AOA3,AOA4,GBM1,GBM15,GBM16,GBM21,GBM22,GBM25,GBM27,GBM28,GBM29,GBM31,GBM4,GBM5,GBM6,GNN1,GS1,JPA3,LGG1,O1,O2,O3,O5,sGBM1,sGBM3
PRKAR1B,0.31344318481008,0.764479075498114,1.01219649619582,0.272575597898015,-0.187562915166264,0.168728120052071,-1.02227085745304,-0.610496147159926,0.690109340229303,-0.396771709532114,-0.390210302917187,0.553163984217719,0.221749908831447,-0.630420685430848,-0.749214449818413,1.11547079217204,-0.722570275594786,0.554557022574225,-0.301323004692305,1.07202276899549,1.48108255910467,0.526518338184314,2.19175214868193,0.926017326864233,-0.13747586767799,0.146510669472658
YWHAG,0.0751098514767472,0.812812408831447,1.38819649619582,0.628575597898015,0.118770418167069,0.0373947867187378,-0.0532708574530414,0.0325038528400738,1.0841093402293,-0.401438376198781,-0.29854363625052,-0.150169349115614,0.528749908831447,0.0745793145691518,-0.34288111648508,1.16813745883871,0.499096391071884,0.653557022574225,-0.359323004692305,1.36868943566216,1.42474922577134,0.626518338184314,2.40608548201526,1.1846839935309,0.20252413232201,-0.199155997194009
CLTB,-0.391890148523253,-0.249187591168553,0.851196496195817,0.452575597898015,-0.249229581832931,-1.04260521328126,-0.924270857453041,-0.700496147159926,0.317109340229304,-1.14743837619878,-1.13754363625052,0.267830650884386,-0.113250091168553,-1.48242068543085,-0.99788111648508,0.704137458838711,-0.00590360892811592,-0.0434429774257749,-0.893323004692305,0.74868943566216,1.06274922577134,-0.275481661815686,1.60008548201526,0.6526839935309,0.45952413232201,-0.411155997194009
AI335002,-1.11589014852325,-0.812187591168553,-0.834803503804183,-0.661424402101985,-1.14822958183293,0.409394786718738,0.666729142546959,0.589503852840074,0.237109340229304,2.35756162380122,-0.0365436362505203,0.0538306508843862,0.200749908831447,1.82657931456915,1.84011888351492,-1.02586254116129,-0.457903608928116,0.792557022574225,-0.666323004692305,-1.29131056433784,-0.976250774228662,-0.618481661815686,-0.922914517984739,-1.0113160064691,-0.48947586767799,-0.82915599719401
A2BP1,2.03010985147675,1.95381240883145,2.72119649619582,2.41957559789802,1.65677041816707,0.959394786718738,-0.0152708574530414,0.924503852840074,1.7011093402293,0.224561623801219,-0.00454363625052034,1.89383065088439,1.93374990883145,0.298579314569152,0.46211888351492,2.89713745883871,2.27309639107188,2.30455702257423,0.935676995307695,2.70668943566216,2.78574922577134,2.39151833818431,3.93108548201526,2.4716839935309,1.75352413232201,0.225844002805991
HLA.A,0.661109851476747,-0.277187591168553,0.299196496195817,0.206575597898015,1.19177041816707,1.26039478671874,1.28772914254696,0.689503852840074,0.523109340229303,0.664561623801219,1.43445636374948,0.0228306508843862,0.977749908831447,1.24757931456915,0.659118883514921,0.24313745883871,0.692096391071884,-0.0384429774257748,0.679676995307695,0.12468943566216,-0.231250774228662,0.321518338184314,0.127085482015261,-0.00831600646909958,0.32652413232201,0.97584400280599
SNCG,-0.474890148523253,1.91181240883145,2.58119649619582,1.56657559789802,0.97677041816707,-1.75660521328126,-1.79827085745304,-0.538496147159926,0.498109340229304,-0.98743837619878,-2.30654363625052,0.945830650884386,0.555749908831447,-1.94642068543085,-1.48788111648508,2.00113745883871,0.636096391071884,0.866557022574225,-0.0413230046923052,3.11268943566216,2.76174922577134,0.852518338184314,3.51908548201526,2.1666839935309,-0.13047586767799,-3.65715599719401
IGFBP5,2.32177651814342,-0.141187591168553,-0.173136837137517,-0.221091068768652,-0.460562915166264,1.28806145338541,1.83472914254696,0.326170519506741,1.44477600689597,0.592228290467886,1.95645636374948,1.27416398421772,1.46074990883145,2.49457931456915,1.27145221684825,0.632137458838711,0.590429724405217,0.847223689240895,0.189676995307695,0.398022768995493,-0.795584107561992,-0.235481661815686,-0.0952478513180717,-0.177982673135767,0.791190798988677,2.93551066947266
PYCR1,-1.00389014852325,-1.42518759116855,-3.63180350380418,-2.54942440210198,-3.86122958183293,-2.09660521328126,-3.06827085745304,-2.08549614715993,-2.3058906597707,-2.66143837619878,-2.39254363625052,-2.37016934911561,-2.50225009116855,-2.15842068543085,-3.32588111648508,-3.84786254116129,-1.17990360892812,-3.23344297742578,-3.49532300469231,-2.02531056433784,-0.752250774228662,-1.16748166181569,-3.41491451798474,-1.9133160064691,-0.92147586767799,-1.58315599719401
ABCC3,-1.71789014852325,-0.954187591168553,-0.687803503804183,-0.560424402101985,-0.298229581832931,1.79639478671874,0.660729142546959,0.581503852840074,1.5161093402293,0.540561623801219,1.80945636374948,-0.0501693491156138,-0.691250091168553,2.79157931456915,2.15411888351492,-0.0988625411612895,-2.41290360892812,2.23655702257423,2.20567699530769,-1.84731056433784,-1.35025077422866,0.291518338184314,-1.34491451798474,-0.7123160064691,-0.47947586767799,0.639844002805991
L3MBTL4,-2.14489014852325,0.0958124088314469,-0.168803503804183,-2.41242440210198,-3.05222958183293,-0.731605213281262,-1.24227085745304,-2.11249614715993,0.0501093402293036,-2.41743837619878,-0.73554363625052,-0.585169349115614,-0.701250091168553,-3.75842068543085,-3.97188111648508,-0.746862541161289,-2.11090360892812,-1.10044297742577,-2.77332300469231,-1.75231056433784,-2.48425077422866,0.0365183381843137,0.694085482015261,0.4596839935309,-1.49847586767799,-1.24415599719401
DPYD,0.782109851476747,0.196812408831447,0.326196496195817,0.0645755978980153,1.04977041816707,-0.427605213281262,2.21272914254696,1.50250385284007,-1.3178906597707,2.11456162380122,1.71045636374948,-0.693169349115614,1.35074990883145,2.46857931456915,2.48911888351492,0.431137458838711,0.680096391071884,1.19055702257423,1.54667699530769,-0.62631056433784,-0.400250774228662,0.202518338184314,0.380085482015261,-0.4503160064691,-0.39047586767799,0.283844002805991
H20822,-0.19955681518992,1.14714574216478,1.15952982952915,0.489575597898015,3.08143708483374,1.42539478671874,2.82639580921363,2.13650385284007,0.955442673562634,1.20189495713455,2.62978969708281,1.22983065088439,1.25374990883145,2.15157931456915,2.59211888351492,2.29713745883871,0.525429724405217,1.9342236892409,2.25601032864102,-0.0286438976711733,-0.603584107561992,1.95418500485098,0.573418815348594,1.3756839935309,0.789190798988677,1.68084400280599
AI822135,-3.39889014852325,-2.09118759116855,0.394196496195817,-0.886424402101985,-1.2643962484996,-1.04760521328126,0.320729142546959,0.135503852840074,-1.5468906597707,0.442561623801219,-0.13654363625052,-0.968169349115614,-0.958250091168553,2.88557931456915,-1.28988111648508,1.83313745883871,-1.71290360892812,-0.364442977425775,-3.18932300469231,-2.27931056433784,-2.49225077422866,-2.58048166181569,-1.24391451798474,-1.8553160064691,-0.23347586767799,-0.285155997194009
LMO7,-0.417890148523253,-0.566187591168553,0.123196496195817,-0.713424402101985,-1.42722958183293,-2.26160521328126,-1.63027085745304,-2.03849614715993,-0.749890659770696,-2.61343837619878,-2.24854363625052,-0.735169349115614,-1.68625009116855,-2.45042068543085,-2.68588111648508,-0.93786254116129,-0.921903608928116,-1.10644297742577,-2.27732300469231,0.31468943566216,0.178749225771338,-1.43748166181569,0.789085482015261,-0.9153160064691,-0.93547586767799,-0.81015599719401
ADFP,-1.91189014852325,-2.80218759116855,-1.72580350380418,-2.67792440210199,-1.21422958183293,-0.164605213281262,-0.113270857453041,-1.47049614715993,-0.203890659770696,0.669061623801219,-0.67354363625052,-1.79116934911561,-2.03425009116855,0.278579314569152,-1.42288111648508,-2.38536254116129,-2.04840360892812,-0.157942977425775,-1.94932300469231,-2.16431056433784,-2.54925077422866,-2.21498166181569,-1.98841451798474,-2.7073160064691,-0.73447586767799,-0.408655997194009
KCNMA1,1.14310985147675,1.67481240883145,2.68319649619582,2.28157559789802,0.93277041816707,-0.151605213281262,-0.903270857453041,-0.153496147159926,1.1431093402293,-0.985438376198781,-0.82354363625052,1.26483065088439,0.992749908831447,-0.952420685430848,-0.18488111648508,1.50313745883871,0.594096391071884,1.26855702257423,1.03067699530769,2.85668943566216,2.17274922577134,1.57751833818431,2.72308548201526,2.0456839935309,0.78252413232201,1.35384400280599
PCDHGC3,3.03610985147675,3.07381240883145,1.85119649619582,2.20857559789802,1.24777041816707,3.04239478671874,2.70072914254696,1.88150385284007,2.2731093402293,1.58856162380122,3.65145636374948,3.34683065088439,3.04074990883145,-0.658420685430848,1.31711888351492,0.98713745883871,4.40709639107188,0.427557022574225,2.10367699530769,3.85368943566216,3.89474922577134,3.42551833818431,1.17708548201526,2.1516839935309,2.96852413232201,2.50784400280599
MSTP9,0.643109851476747,-0.271187591168553,0.764196496195817,0.333575597898015,1.32577041816707,1.49439478671874,1.58372914254696,1.09550385284007,0.569109340229303,0.718561623801219,1.57645636374948,0.183830650884386,1.41474990883145,1.34157931456915,0.76011888351492,0.340137458838711,0.962096391071884,0.126557022574225,0.584676995307695,0.22968943566216,-0.196250774228662,0.0255183381843137,0.0320854820152613,0.2756839935309,0.10552413232201,0.76384400280599
AA479357,0.894109851476747,-0.745187591168553,0.0291964961958167,0.106575597898015,1.24877041816707,1.83339478671874,1.55972914254696,1.53950385284007,-0.0258906597706965,1.17356162380122,1.05645636374948,0.947830650884386,1.35874990883145,1.11657931456915,0.287118883514921,0.40813745883871,0.585096391071884,0.210557022574225,1.28467699530769,-0.55331056433784,-0.394250774228662,-0.454481661815686,-0.233914517984739,-0.1293160064691,0.33952413232201,1.13384400280599
LTF,0.756109851476747,-0.0301875911685531,0.574196496195817,0.238575597898015,1.29677041816707,0.960394786718738,1.62372914254696,0.723503852840074,0.183109340229304,1.42456162380122,2.99645636374948,0.538830650884386,1.96674990883145,3.46657931456915,3.90311888351492,1.42113745883871,0.0700963910718841,3.10755702257423,5.0256769953077,0.29268943566216,-0.119250774228662,0.115518338184314,0.315085482015261,0.5146839935309,-0.0264758676779902,0.290844002805991
ZNF217,-0.385890148523253,-2.79218759116855,-2.52780350380418,-2.47142440210198,-1.61322958183293,-1.31460521328126,-1.11827085745304,-2.24449614715993,-1.1418906597707,-1.30343837619878,-1.33054363625052,-1.99716934911561,-1.66725009116855,-1.25842068543085,-1.18088111648508,-2.53286254116129,-1.47590360892812,-2.44644297742577,-1.15332300469231,-2.68431056433784,-2.79725077422866,-2.40148166181569,-2.96191451798474,-2.3223160064691,-1.65047586767799,-1.45315599719401
AA490257,-0.476890148523253,-0.259187591168553,-0.500803503804183,0.581575597898015,-0.627229581832931,2.36039478671874,1.85672914254696,2.47950385284007,1.0121093402293,3.58556162380122,1.56445636374948,1.06183065088439,1.44174990883145,3.83757931456915,3.42511888351492,0.465137458838711,0.368096391071884,2.01655702257422,0.822676995307695,-0.68531056433784,0.238749225771338,0.888518338184314,2.55008548201526,-0.3573160064691,0.47552413232201,-0.137155997194009
LOC389831,0.849109851476747,-0.271187591168553,-2.22480350380418,0.301575597898015,-2.33422958183293,0.851394786718738,-1.02027085745304,-0.696496147159926,0.214109340229304,-1.16143837619878,-0.64554363625052,-1.50016934911561,-1.51425009116855,-1.25142068543085,-1.31388111648508,-3.21786254116129,0.708096391071884,-2.42044297742577,-1.38432300469231,-0.54831056433784,-0.173250774228662,1.37451833818431,-1.00391451798474,-1.1143160064691,-0.76347586767799,-1.10615599719401
AA975768,1.04510985147675,-0.170187591168553,-1.18380350380418,-0.0114244021019847,-0.0202295818329308,1.89739478671874,2.43272914254696,1.02850385284007,2.8921093402293,2.54456162380122,0.44045636374948,1.45683065088439,0.842749908831447,1.68457931456915,1.30311888351492,0.479137458838711,-0.597903608928116,0.226557022574225,0.972676995307695,-0.87531056433784,-0.250250774228662,0.616518338184314,-0.908914517984739,0.0336839935309004,-0.32347586767799,1.06384400280599
NOTCH1,3.80510985147675,2.41781240883145,-0.337803503804183,0.709575597898015,0.336770418167069,2.01239478671874,0.546729142546959,0.572503852840074,0.198109340229304,0.919561623801219,1.22745636374948,1.19483065088439,1.52674990883145,0.504579314569152,0.0401188835149205,0.415137458838711,2.78009639107188,-0.330442977425775,0.649676995307695,1.28468943566216,2.72074922577134,2.52251833818431,0.636085482015261,1.4496839935309,1.67452413232201,1.39384400280599
MB,0.673109851476747,-0.176187591168553,0.359196496195817,0.276575597898015,1.12277041816707,0.827394786718738,1.27572914254696,0.952503852840074,0.436109340229304,0.715561623801219,1.68445636374948,0.123830650884386,1.03774990883145,1.46757931456915,0.86411888351492,-0.0518625411612895,1.18409639107188,-0.0204429774257748,0.854676995307695,0.0686894356621597,-0.228250774228662,0.00751833818431374,0.0480854820152613,0.3196839935309,0.0105241323220098,1.03284400280599
RAB30,-1.78989014852325,-0.00318759116855311,-0.157803503804183,-2.56242440210199,-2.85722958183293,-0.286605213281262,-0.826270857453041,-1.93349614715993,0.315109340229304,-2.03543837619878,0.13945636374948,-0.320169349115614,-0.348250091168553,-2.76842068543085,-3.60388111648508,-1.07186254116129,-1.84590360892812,-1.14144297742577,-2.73932300469231,-1.79431056433784,-2.52225077422866,0.459518338184314,0.700085482015261,0.00568399353090042,-1.77347586767799,-0.654155997194009
FCGR2B,0.829109851476747,0.925562408831447,1.37794649619582,1.10132559789802,2.47252041816707,1.63264478671874,1.92297914254696,2.28350385284007,0.958109340229303,1.54806162380122,2.20770636374948,1.03783065088439,1.52224990883145,3.09282931456915,2.67736888351492,1.92213745883871,1.81609639107188,1.99630702257422,2.53217699530769,0.59493943566216,0.112499225771338,1.19276833818431,0.988085482015261,1.1729339935309,0.70702413232201,1.74259400280599
C4A,2.48910985147675,0.824812408831447,0.720196496195817,1.83957559789802,1.83677041816707,0.637394786718738,0.650729142546959,1.24750385284007,1.0971093402293,0.229561623801219,1.04745636374948,0.688830650884386,0.219749908831447,0.828579314569152,2.92111888351492,1.66213745883871,1.54509639107188,1.06355702257423,3.98867699530769,1.67268943566216,1.04774922577134,1.59851833818431,0.0450854820152613,1.1336839935309,2.09952413232201,2.42184400280599
FLJ38984,0.945109851476747,1.41581240883145,1.46419649619582,1.80657559789802,0.638770418167069,0.424394786718738,-0.421270857453041,0.0845038528400738,0.788109340229304,0.83456162380122,-0.17654363625052,0.822830650884386,0.390749908831447,0.321579314569152,0.273118883514921,1.51113745883871,0.769096391071884,1.10855702257423,1.03367699530769,1.88268943566216,1.69374922577134,0.510518338184314,2.58608548201526,2.1406839935309,0.65252413232201,-0.273155997194009
PYGL,-1.16889014852325,-1.31018759116855,-1.30380350380418,-1.16542440210198,-0.71122958183293,-0.431605213281262,-0.488270857453041,-0.262496147159926,-0.986890659770697,-0.210438376198781,-0.88654363625052,-0.231169349115614,-0.630250091168553,0.254579314569152,0.21211888351492,-1.59386254116129,-1.41790360892812,-1.07044297742577,0.0316769953076948,-0.47931056433784,-1.29925077422866,-0.763481661815686,-1.95191451798474,-1.4263160064691,-0.19247586767799,0.87284400280599
SNRPN,-0.308890148523253,2.78781240883145,2.54019649619582,2.21257559789802,1.90377041816707,-1.95360521328126,-0.955270857453041,1.16550385284007,1.2361093402293,0.0375616238012191,1.10945636374948,0.217830650884386,0.578749908831447,-1.65442068543085,-0.375881116485079,2.57513745883871,0.182096391071884,1.49955702257422,0.385676995307695,2.89768943566216,2.94274922577134,0.894518338184314,3.25308548201526,1.8876839935309,0.72052413232201,-0.274155997194009
KNS2,1.25310985147675,2.03981240883145,2.40519649619582,2.21857559789802,1.05177041816707,0.697394786718738,0.0257291425469586,0.676503852840074,1.9841093402293,0.517561623801219,-0.43654363625052,1.28583065088439,1.47574990883145,-0.244420685430848,0.0711188835149205,2.51413745883871,1.82609639107188,1.07955702257423,1.06767699530769,2.54868943566216,2.24074922577134,1.29151833818431,2.99408548201526,2.0396839935309,1.42252413232201,0.560844002805991
GBP1,1.01210985147675,0.123812408831447,2.03519649619582,0.982575597898015,1.87377041816707,2.87839478671874,2.22072914254696,1.87950385284007,1.1911093402293,2.70656162380122,2.38445636374948,0.511830650884386,2.61374990883145,2.52757931456915,2.52611888351492,0.53613745883871,1.24309639107188,1.29955702257423,1.46467699530769,0.26168943566216,-0.113250774228662,0.803518338184314,0.0500854820152613,0.5796839935309,-0.11647586767799,0.731844002805991
IL32,-2.73989014852325,-1.69018759116855,-1.35980350380418,-2.40142440210199,-0.607229581832931,1.05339478671874,-1.39627085745304,-0.858496147159926,-1.7348906597707,-1.17743837619878,-0.30554363625052,-1.68316934911561,-1.12925009116855,-1.34042068543085,-1.04388111648508,-2.70586254116129,-3.60590360892812,-1.11144297742577,-2.42232300469231,-2.56531056433784,-1.36525077422866,-3.13948166181569,-2.97591451798474,-2.0493160064691,-2.33747586767799,-2.20115599719401
LY96,-1.26389014852325,-0.749187591168553,0.218196496195817,0.0715755978980153,1.35877041816707,-0.911605213281262,1.25072914254696,0.649503852840074,-0.0628906597706965,1.21056162380122,0.52945636374948,-0.385169349115614,-0.442250091168553,1.51157931456915,0.61011888351492,-0.48186254116129,-0.518903608928116,0.391557022574225,0.872676995307695,-0.66431056433784,-1.63125077422866,-0.973481661815686,0.179085482015261,-0.6563160064691,-0.41847586767799,0.584844002805991
AA181288,-0.201890148523253,-1.45718759116855,-1.33380350380418,-1.04242440210198,-1.29722958183293,-0.0146052132812622,0.0837291425469586,-0.226496147159926,-0.787890659770696,-0.303438376198781,-0.25354363625052,-0.658169349115614,-0.471250091168553,0.0855793145691518,0.119118883514921,-1.19786254116129,-1.05090360892812,-0.730442977425775,-0.716323004692305,-1.24731056433784,-1.42725077422866,-1.01448166181569,-1.15291451798474,-1.2313160064691,-0.66547586767799,-0.404155997194009
IGF2BP3,-1.23089014852325,-2.32218759116855,-1.59580350380418,-2.79642440210199,-0.89822958183293,-1.49060521328126,-1.05427085745304,-1.84249614715993,-2.0458906597707,-1.84043837619878,-1.71754363625052,-2.10016934911561,-1.67525009116855,-1.53042068543085,-1.71488111648508,-2.32786254116129,-1.66390360892812,-2.12944297742578,-1.5453230046923,-3.01131056433784,-2.81025077422866,-2.17148166181569,-2.78591451798474,-2.3643160064691,-3.03647586767799,-2.18115599719401
CALM1,3.14510985147675,3.37981240883145,3.54919649619582,3.70357559789801,2.54377041816707,2.58139478671874,1.49372914254696,1.54250385284007,3.1651093402293,1.74056162380122,1.22345636374948,2.85283065088439,2.42274990883145,0.502579314569152,1.81711888351492,4.05213745883871,3.73809639107188,3.71855702257422,2.41767699530769,3.68768943566216,3.75474922577134,2.86851833818431,4.67508548201526,3.1726839935309,2.99752413232201,2.08084400280599
CASP1,-0.0935568151899198,-0.117187591168553,0.00952982952914969,-0.529757735435318,1.07577041816707,1.21739478671874,1.13272914254696,-1.03416281382659,0.0674426735626365,1.15289495713455,0.489789697082813,-0.184502682448947,0.566749908831447,0.876579314569152,0.473785550181588,-0.83786254116129,0.601096391071884,0.215557022574225,0.779010328641028,-1.08597723100451,-1.36358410756199,0.171851671517647,-1.69091451798474,-0.335649339802433,-0.543142534344657,-0.471822663860676
PDLIM7,-2.42689014852325,-2.27018759116855,-1.85280350380418,-2.20242440210198,-2.14322958183293,-0.746605213281262,-0.126270857453041,-0.759496147159926,-1.7818906597707,0.400561623801219,-1.11554363625052,-1.42416934911561,-0.874250091168553,0.215579314569152,-0.30388111648508,-1.74686254116129,-1.68790360892812,-1.66644297742577,-1.47732300469231,-2.72931056433784,-1.91825077422866,-1.87048166181569,-1.73091451798474,-1.8093160064691,-1.08947586767799,-0.73015599719401
DEF6,-0.511890148523253,1.67881240883145,-0.820803503804183,0.123575597898015,0.106770418167069,-0.867605213281262,-0.403270857453041,0.171503852840074,0.375109340229304,-0.101438376198781,-1.05554363625052,0.0318306508843862,-0.172250091168553,-0.825420685430848,-0.46288111648508,-1.27486254116129,1.99109639107188,-1.31144297742577,0.662676995307695,0.54268943566216,1.71174922577134,0.913518338184314,-0.782914517984739,-0.1643160064691,1.01552413232201,1.97584400280599
W93688,0.277109851476747,1.64281240883145,1.82219649619582,2.55757559789802,1.12977041816707,-0.752605213281262,-0.521270857453041,-0.443496147159926,0.465109340229304,-1.21043837619878,-1.00054363625052,0.967830650884386,0.451749908831447,-1.23242068543085,-0.44988111648508,1.83313745883871,1.16909639107188,1.13255702257422,1.22667699530769,1.94668943566216,2.11574922577134,1.11351833818431,2.81608548201526,1.7036839935309,0.92352413232201,1.55884400280599
USP3,-0.512890148523253,-1.44018759116855,-2.28380350380418,-1.48742440210198,-1.39922958183293,-1.72560521328126,-2.00427085745304,-2.30149614715993,-2.1578906597707,-1.63043837619878,-1.14254363625052,-1.91716934911561,-1.69525009116855,-1.76342068543085,-1.52888111648508,-2.35586254116129,0.099096391071884,-2.25844297742578,-1.02332300469231,-0.94031056433784,-1.49325077422866,-1.47048166181569,-1.94591451798474,-1.3483160064691,-1.36547586767799,-1.33615599719401
X38595,0.662109851476747,1.46281240883145,1.94519649619582,1.41057559789802,0.525770418167069,-0.233605213281262,-0.522270857453041,0.183503852840074,1.0381093402293,-0.108438376198781,-1.28854363625052,1.14883065088439,0.998749908831447,-1.62742068543085,-1.10688111648508,2.39513745883871,0.355096391071884,0.541557022574225,-0.956323004692305,2.20668943566216,2.31474922577134,1.06751833818431,3.31408548201526,1.4836839935309,0.86052413232201,0.288844002805991
TSPAN6,1.49810985147675,0.132812408831447,-1.32580350380418,0.482575597898015,-1.19722958183293,0.304394786718738,-0.677270857453041,-0.601496147159926,0.593109340229304,-0.276438376198781,0.63845636374948,-0.813169349115614,-0.947250091168553,-1.03442068543085,-0.56688111648508,-1.51886254116129,0.972096391071884,-0.630442977425775,0.192676995307695,-0.14831056433784,0.747749225771338,0.619518338184314,-0.604914517984739,-0.8883160064691,-0.10447586767799,-0.136155997194009
CDKN1A,-0.764390148523253,-0.629687591168553,-0.627303503804183,1.87057559789802,0.554270418167069,0.761894786718738,1.83622914254696,1.31200385284007,2.9091093402293,0.543061623801219,0.14795636374948,0.892330650884386,0.487249908831447,-0.215420685430848,1.36661888351492,0.415137458838711,-1.87740360892812,-0.230942977425775,1.58167699530769,-0.0153105643378403,-0.856750774228663,-0.800481661815686,-0.637414517984739,0.0506839935309004,-0.58747586767799,1.21884400280599
PHLDA1,-0.739556815189923,1.57247907549812,-1.04780350380418,0.557575597898015,-0.998896248499598,0.0743947867187378,-0.0232708574530414,-0.371496147159926,0.905776006895973,-0.478438376198781,-0.995210302917187,-0.201502682448947,-0.240583424501886,-0.576087352097515,-0.611547783151747,-1.90719587449462,1.40509639107188,-0.955109644092442,0.277676995307695,0.810356102328827,1.90741589243801,1.22685167151765,-1.00724785131807,-0.328982673135767,0.835857465655343,2.18217733613932
GOT1,0.466109851476747,0.687812408831447,0.529196496195817,1.36657559789802,0.257770418167069,-0.357605213281262,-0.814270857453041,-0.225496147159926,0.515109340229303,-0.732438376198781,-0.83954363625052,0.440830650884386,-0.348250091168553,-0.691420685430848,-0.77288111648508,1.19913745883871,-0.146903608928116,0.150557022574225,0.517676995307695,1.26668943566216,1.42174922577134,0.114518338184314,1.89808548201526,1.4536839935309,0.10452413232201,-0.344155997194009
EFHB,-0.842890148523253,-2.45018759116855,-1.51680350380418,-0.548424402101985,-0.95222958183293,0.00839478671873777,-0.214270857453041,-0.512496147159926,-2.1518906597707,-0.285438376198781,0.10445636374948,-0.767169349115614,-0.548250091168553,0.450579314569152,0.410118883514921,-1.39986254116129,-2.47290360892812,-0.333442977425775,-0.190323004692305,-1.82931056433784,-1.36125077422866,-0.911481661815686,-1.71791451798474,-2.4283160064691,-0.87947586767799,-1.21715599719401
GYPC,-1.99289014852325,-1.70918759116855,-0.448803503804183,-1.63542440210198,-0.263229581832931,-1.22560521328126,-1.09227085745304,-1.08549614715993,-2.2918906597707,-1.43843837619878,-1.34954363625052,-2.04816934911561,-1.97825009116855,-2.39442068543085,-1.77388111648508,-1.42686254116129,-1.74890360892812,-1.28344297742577,-1.07632300469231,-0.31731056433784,-2.53225077422866,-1.85048166181569,-2.24491451798474,-1.6473160064691,-1.20447586767799,0.132844002805991
MYC,-1.19564014852325,-1.13018759116855,-3.08480350380418,-2.66892440210199,-2.44422958183293,-1.44360521328126,-1.97877085745304,-2.28374614715993,-1.7588906597707,-2.24168837619878,-2.26654363625052,-1.95966934911561,-2.77550009116855,-0.857420685430848,-2.39913111648508,-3.25236254116129,-1.45340360892812,-2.87919297742577,-2.40782300469231,-2.95581056433784,-0.950250774228662,-0.108481661815686,-2.70591451798474,-2.2690660064691,-1.80272586767799,-1.84340599719401
CDC20B,-2.73089014852325,-3.39618759116855,-3.00680350380418,-2.60642440210199,-2.54022958183293,-0.801605213281262,-1.26027085745304,-2.22549614715993,-1.9858906597707,-1.51343837619878,-1.73354363625052,-1.89316934911561,-2.03325009116855,-0.328420685430848,-1.39988111648508,-2.22586254116129,-2.80790360892812,-2.51444297742577,-2.98632300469231,-2.87531056433784,-2.55625077422866,-2.55748166181569,-2.55391451798474,-3.1593160064691,-2.88747586767799,-2.36715599719401
TNFAIP3,-1.38889014852325,-1.20518759116855,-0.555803503804183,-1.29592440210198,0.597770418167069,0.449394786718738,0.104229142546959,-0.587996147159926,-0.240390659770696,0.395561623801219,-0.48754363625052,-1.01566934911561,-1.12025009116855,0.573579314569152,0.36011888351492,-0.88886254116129,-0.603403608928116,-0.492942977425775,-0.306323004692305,-1.76631056433784,-1.70325077422866,-1.45398166181569,-1.63841451798474,-0.6738160064691,-1.40797586767799,-0.0096559971940093
POSTN,3.63010985147675,-0.297187591168553,-1.11180350380418,-0.937424402101985,-1.28222958183293,3.42839478671874,3.86172914254696,-0.739496147159926,3.7951093402293,0.680561623801219,0.0134563637494797,-0.201169349115614,1.08174990883145,2.39557931456915,0.36311888351492,1.81313745883871,-1.06590360892812,-0.804442977425775,4.00167699530769,2.22368943566216,-0.165250774228662,-0.964481661815686,-0.956914517984739,-1.0973160064691,-0.38947586767799,2.31484400280599
PLOD2,-0.227890148523253,-1.98318759116855,-2.61080350380418,-0.757924402101985,-2.74522958183293,-0.352105213281262,-0.916770857453041,-0.847996147159926,-0.363890659770696,-0.550938376198781,-0.81104363625052,-0.971169349115614,-2.51525009116855,0.925079314569152,0.397118883514921,-1.74086254116129,-1.00240360892812,-0.417442977425775,-1.06932300469231,-1.44031056433784,-1.29225077422866,-2.01098166181569,-1.72841451798474,-2.3708160064691,-0.37897586767799,-0.562655997194009
CDKN2D,-0.0398901485232528,0.921812408831447,1.11519649619582,0.415575597898015,0.174770418167069,-0.238605213281262,-0.724270857453041,-0.242496147159926,0.0741093402293035,-1.05043837619878,-0.72854363625052,0.863830650884386,0.377749908831447,-1.20842068543085,-1.26188111648508,0.89713745883871,-0.0229036089281159,0.318557022574225,-1.22932300469231,1.11168943566216,1.44674922577134,-0.0324816618156863,2.35708548201526,1.4086839935309,0.17352413232201,-0.184155997194009
AA669383,-0.674890148523253,-2.50418759116855,-1.53980350380418,-0.559424402101985,-0.94522958183293,-0.00360521328126223,-0.218270857453041,-0.399496147159926,-2.1498906597707,-0.250438376198781,-0.0825436362505203,-0.758169349115614,-0.456250091168553,0.440579314569152,0.59711888351492,-1.52686254116129,-2.39990360892812,-0.267442977425775,-0.229323004692305,-1.70231056433784,-1.43025077422866,-1.04948166181569,-1.93091451798474,-2.6203160064691,-0.68647586767799,-1.79315599719401
CLSTN3,0.623109851476747,1.13181240883145,2.17419649619582,0.890575597898015,1.08977041816707,0.416394786718738,0.0747291425469586,0.0295038528400738,1.5771093402293,-0.612438376198781,-0.0155436362505204,1.15283065088439,0.726749908831447,-0.724420685430848,-0.0128811164850795,2.37113745883871,1.42409639107188,1.34355702257423,0.0636769953076948,2.08768943566216,2.07774922577134,1.44751833818431,3.09608548201526,1.8696839935309,1.30352413232201,1.08684400280599
