,AO1,AO2,AO3,AOA1,AOA2,AOA6,AOA7,GBM11,GBM23,GBM24,GBM26,GBM3,GBM30,GBM9,GS2,JPA2,O4
VEGF,0.113037306372431,-2.37552143679697,-0.600083449047171,0.0668784948970209,-2.27103614859058,-1.50199207327714,-3.89031598398153,1.73443144400201,-0.83636382067675,-0.317906002093026,-1.35112019684529,0.778555748995385,-0.0737813538700838,1.01218091487143,-0.706470755203553,-1.06990258887772,-1.11348455155107
AA281932,-1.31496269362757,-0.412021436796968,-2.2504167823805,-0.633788171769646,-0.755036148590578,-0.332658739943814,-0.347649317314857,0.931431444002015,0.87563617932325,0.0394273312403067,1.07187980315471,3.19688908232871,3.05155197946325,2.7748475815381,0.991529244796447,-0.149902588877718,-0.4178178848844
COL1A1,1.16703730637243,1.51697856320303,-1.26285011571383,-0.809788171769646,-1.11803614859058,-1.69565873994381,-0.876649317314857,1.34243144400202,-0.79436382067675,0.867427331240307,0.77887980315471,3.59988908232871,1.04055197946325,1.6888475815381,2.65552924479645,-0.907902588877718,-1.6488178848844
CD47,-0.41896269362757,-0.985021436796968,0.056583217619499,-0.052788171769646,-0.261036148590577,-0.542658739943814,0.383350682685143,0.654431444002015,0.55663617932325,0.308427331240307,1.13887980315471,1.94588908232871,2.10055197946325,1.8968475815381,0.593529244796447,1.09909741112228,-0.1108178848844
IFI30,-1.19896269362757,-1.44202143679697,-1.0294167823805,-1.82278817176965,-0.479036148590578,-0.358658739943814,-1.00364931731486,1.54843144400202,-0.52236382067675,0.842427331240307,0.321879803154709,1.53388908232871,3.36455197946325,1.7258475815381,1.58252924479645,0.378097411122282,-0.7078178848844
ATP6V1C1,1.61303730637243,0.196978563203032,1.8595832176195,1.84421182823035,1.90396385140942,1.82434126005619,1.42635068268514,-0.154568555997985,0.94663617932325,1.01642733124031,1.54887980315471,-0.161110917671285,0.278551979463249,-0.0211524184619031,-0.0154707552035526,0.660097411122282,2.0031821151156
PSD3,-0.225962693627569,-1.28602143679697,0.269583217619499,-0.654788171769646,-0.969036148590578,-0.950658739943814,0.459350682685143,-1.63956855599798,-1.74336382067675,-0.683572668759693,-1.49312019684529,-2.00111091767129,-2.36744802053675,-2.5661524184619,-1.81247075520355,-1.58290258887772,0.7551821151156
RUNX1,-1.47496269362757,-1.43402143679697,-1.3194167823805,-0.467788171769646,-1.13303614859058,-0.648658739943814,-1.19364931731486,-0.222568555997985,-0.71636382067675,-0.943572668759693,-0.338120196845291,0.729889082328715,0.106551979463249,-0.193152418461903,0.465529244796447,-0.465902588877718,-1.4488178848844
LHFPL2,-0.169962693627569,0.880978563203032,-0.227416782380501,0.366211828230354,1.47596385140942,1.07634126005619,1.36935068268514,1.02343144400202,1.36063617932325,1.44742733124031,1.08387980315471,1.37188908232871,2.20055197946325,1.8428475815381,1.86052924479645,2.67009741112228,-0.1098178848844
C9orf48,0.13103730637243,0.176978563203032,1.2395832176195,0.369211828230354,-0.350036148590578,0.899341260056186,0.735350682685143,-0.863568555997985,0.28263617932325,0.285427331240307,-0.0581201968452906,-0.860110917671285,-0.527448020536751,-1.1141524184619,-0.704470755203553,-0.454902588877718,0.6531821151156
CA12,-0.25296269362757,-1.10502143679697,1.6955832176195,-0.0157881717696461,-2.53203614859058,-1.72265873994381,-0.796649317314857,1.79243144400202,-1.34936382067675,-0.0365726687596933,0.544879803154709,2.71488908232871,1.36655197946325,1.6658475815381,0.254529244796447,-1.21490258887772,0.3711821151156
EDNRB,2.25703730637243,3.07147856320303,2.3125832176195,2.13621182823035,4.19746385140942,2.89134126005619,1.75035068268514,0.962931444002015,0.57013617932325,0.385927331240307,-1.19612019684529,-0.352110917671285,0.231051979463249,0.179847581538097,0.573529244796448,0.0455974111222824,2.5081821151156
PPP3CA,0.71503730637243,0.0989785632030316,0.347583217619499,0.668211828230354,1.43296385140942,0.311341260056186,-0.302649317314857,-0.686568555997985,-0.26236382067675,0.141427331240307,-0.285120196845291,-0.949110917671285,-2.01444802053675,-0.035152418461903,-0.968470755203553,-0.219902588877718,1.8751821151156
LGALS3,-2.09896269362757,-2.43902143679697,-2.4724167823805,-3.98678817176965,-2.23003614859058,-2.68165873994381,-1.95064931731486,-0.124568555997985,-1.76536382067675,-2.27057266875969,0.141879803154709,0.745889082328715,-1.51844802053675,0.901847581538097,-0.728470755203553,0.112097411122282,-2.9888178848844
STEAP3,-2.22996269362757,-1.29702143679697,-1.1764167823805,-0.782788171769646,0.162963851409423,-0.486658739943814,-0.817649317314857,-0.597568555997985,-0.44536382067675,-0.980572668759693,0.0768798031547093,1.71488908232871,-0.419448020536751,1.5518475815381,0.433529244796447,-0.556902588877718,-2.3638178848844
IGFBP3,-3.88396269362757,-3.26902143679697,-4.2554167823805,-3.71878817176965,-5.33903614859058,-3.15265873994381,-3.77464931731486,-0.112568555997985,-3.11536382067675,-2.06157266875969,-2.46112019684529,0.607889082328715,-1.80344802053675,-3.1131524184619,-2.38047075520355,-2.27490258887772,-3.9138178848844
KLRC3,-0.41196269362757,2.31297856320303,2.4265832176195,1.00021182823035,-0.934036148590577,1.15334126005619,1.36835068268514,-2.05356855599798,0.0456361793232502,1.13842733124031,-2.88812019684529,-3.68211091767129,-2.44744802053675,-2.5051524184619,-1.54847075520355,-1.31690258887772,3.1371821151156
KLRC2,-0.54296269362757,2.61697856320303,1.9185832176195,0.634211828230354,-1.93503614859058,1.53034126005619,0.523350682685143,-3.03156855599799,0.19063617932325,0.455427331240307,-4.09812019684529,-4.76811091767129,-2.94244802053675,-3.1381524184619,-2.76747075520355,-2.05090258887772,3.6851821151156
KLRC1,-0.72396269362757,2.36997856320303,1.4045832176195,0.219211828230354,-1.96503614859058,1.46734126005619,0.201350682685143,-2.56156855599798,-0.11136382067675,0.230427331240307,-3.87312019684529,-3.90211091767129,-3.54544802053675,-2.6841524184619,-2.68847075520355,-2.01990258887772,3.4591821151156
NPL,0.80003730637243,0.359978563203032,0.572583217619499,0.579211828230354,2.72896385140942,1.56334126005619,0.697350682685143,2.12843144400202,2.52063617932325,3.24142733124031,1.93987980315471,3.64288908232871,3.12455197946325,4.4048475815381,3.08352924479645,1.98009741112228,0.7641821151156
ARPP.19,1.51203730637243,0.846978563203032,2.0175832176195,1.24221182823035,1.65296385140942,0.768341260056186,1.93135068268514,0.172431444002015,1.39963617932325,1.03342733124031,1.09387980315471,-0.536110917671285,-0.0857480205367508,-0.631152418461903,-0.0854707552035526,0.123097411122282,2.3191821151156
PDE2A,1.42703730637243,0.534978563203032,2.6195832176195,1.41121182823035,0.144963851409423,2.35834126005619,2.62735068268514,-0.777568555997985,1.28263617932325,-0.583572668759693,1.60787980315471,-1.53711091767129,-0.93844802053675,-1.2531524184619,-0.199470755203553,-1.10790258887772,3.0231821151156
COL4A2,1.78103730637243,1.47197856320303,-0.702416782380501,0.731211828230354,-1.89803614859058,-1.04965873994381,-0.427649317314857,2.71343144400202,1.14363617932325,0.914427331240307,1.12187980315471,1.79288908232871,1.07855197946325,1.3368475815381,2.26752924479645,-0.278902588877718,0.1851821151156
TIMP3,0.414037306372431,3.12497856320303,1.8355832176195,1.61921182823035,1.64696385140942,2.17434126005619,3.07435068268514,0.331431444002015,1.26663617932325,0.170427331240307,0.77787980315471,-0.933110917671285,-0.81644802053675,-1.1071524184619,1.46352924479645,0.854097411122283,1.3631821151156
PLAUR,-1.71796269362757,-1.68502143679697,-2.2084167823805,-1.68578817176965,-1.47903614859058,-1.32965873994381,-1.99464931731486,0.595431444002015,-1.46036382067675,-1.00257266875969,-1.21612019684529,1.57988908232871,2.67355197946325,0.586847581538097,-0.582470755203553,-0.957902588877718,-1.6038178848844
PNCK,1.55103730637243,0.888978563203032,1.7835832176195,1.08921182823035,1.68596385140942,1.17434126005619,1.13135068268514,0.241431444002015,0.91763617932325,0.637427331240307,0.72887980315471,0.0658890823287146,-0.606448020536751,0.210847581538097,0.115529244796447,0.198097411122282,1.9811821151156
WDR7,2.35603730637243,1.41297856320303,1.4385832176195,1.55621182823035,1.96996385140942,1.12234126005619,2.03735068268514,1.36543144400202,1.50663617932325,0.859427331240307,1.27787980315471,-0.127110917671285,-0.0374480205367508,-0.00415241846190306,0.605529244796447,1.00409741112228,1.9801821151156
X37864,3.27503730637243,3.96097856320303,5.0065832176195,3.81321182823035,4.36196385140942,4.08734126005619,3.89135068268514,2.63543144400202,3.55363617932325,2.52242733124031,3.23987980315471,-0.769110917671285,0.205551979463249,1.4508475815381,1.56652924479645,1.13109741112228,4.9911821151156
NNMT,-3.33396269362757,-1.90302143679697,-3.1114167823805,-2.68478817176965,-2.99403614859058,-2.11865873994381,-2.07264931731486,-2.46656855599798,-1.50136382067675,-1.17157266875969,-2.82512019684529,1.42888908232871,0.405551979463249,1.9828475815381,1.92952924479645,-2.06290258887772,-4.5948178848844
TBC1D7,2.09903730637243,1.63497856320303,2.3685832176195,1.28221182823035,1.09796385140942,1.81134126005619,1.58935068268514,0.261431444002015,1.73763617932325,2.12542733124031,1.94387980315471,-0.0501109176712854,1.45155197946325,0.672847581538097,0.229529244796447,0.429097411122282,2.5501821151156
MRC2,-0.25596269362757,0.639978563203032,-1.0884167823805,0.265211828230354,0.188963851409423,0.280341260056186,0.0713506826851428,1.17043144400202,0.0556361793232502,0.495427331240307,1.07987980315471,2.07688908232871,-0.163448020536751,1.8388475815381,0.405529244796447,0.482097411122282,-1.2768178848844
ABCA5,0.65903730637243,1.01597856320303,-1.8774167823805,-0.653788171769646,-0.935036148590577,-2.23665873994381,-2.23964931731486,-0.000568555997984832,-1.70636382067675,0.193427331240307,0.309879803154709,2.71988908232871,0.582551979463249,0.543847581538097,2.56952924479645,-1.35190258887772,-1.4468178848844
TCF7L1,1.88403730637243,1.35697856320303,2.1855832176195,2.76021182823035,0.553963851409423,0.749341260056186,0.0483506826851428,-0.462568555997985,-0.10936382067675,-0.0175726687596933,-0.0481201968452907,-0.576110917671285,-1.19544802053675,-0.349152418461903,-0.983470755203553,-0.714902588877718,0.4971821151156
CD58,-1.37496269362757,-1.03002143679697,-1.7024167823805,-1.91578817176965,-0.554036148590577,-1.05865873994381,-1.60664931731486,-0.736568555997985,-0.49536382067675,-0.909572668759693,-1.22512019684529,-1.00511091767129,-0.89944802053675,0.389847581538097,-0.220470755203553,0.624097411122282,-2.5998178848844
MST1,0.95203730637243,-0.402021436796968,1.0285832176195,0.526211828230354,-0.142036148590577,-0.998658739943814,-0.798649317314857,-1.79456855599798,-2.52836382067675,-1.68957266875969,-1.85312019684529,-1.72311091767129,-2.77744802053675,-1.9161524184619,-1.89247075520355,-2.61790258887772,0.6251821151156
DECR2,0.328037306372431,-0.229021436796968,0.358583217619499,0.962211828230354,-0.224036148590578,-0.261658739943814,0.934350682685143,-1.01156855599799,-1.15236382067675,-0.469572668759693,-1.30112019684529,-0.932110917671285,-2.06644802053675,-1.2511524184619,-2.23047075520355,-0.975902588877718,0.8471821151156
AA131320,1.95003730637243,3.53997856320303,5.0115832176195,4.37521182823035,2.77996385140942,3.30234126005619,4.19835068268514,2.65043144400202,3.10063617932325,3.53242733124031,1.36287980315471,2.12788908232871,1.72155197946325,1.5878475815381,1.23452924479645,1.99209741112228,5.2741821151156
LOC57228,1.25603730637243,0.922978563203032,1.8225832176195,1.93821182823035,0.901963851409423,1.33334126005619,3.35935068268514,-0.229568555997985,0.36063617932325,0.669427331240307,0.85187980315471,-0.221110917671285,0.250551979463249,-0.237152418461903,-0.674470755203553,-0.516902588877718,2.7281821151156
MST150,-0.65896269362757,-0.715021436796968,-0.742416782380501,-1.81678817176965,-0.705036148590578,-0.483658739943814,-0.749649317314857,0.928431444002015,-1.14136382067675,0.268427331240307,-0.87612019684529,1.81688908232871,0.565551979463249,1.3618475815381,0.633529244796447,2.63909741112228,-1.5638178848844
PEG3,-0.316962693627569,0.00197856320303158,1.8075832176195,0.416211828230354,0.238963851409423,0.593341260056186,1.28435068268514,0.229431444002015,-0.20236382067675,-0.182572668759693,-0.624120196845291,-1.71211091767129,-1.97744802053675,-1.2871524184619,-1.12447075520355,-1.27690258887772,1.5341821151156
TMEM49,-2.19696269362757,-1.85702143679697,-2.5214167823805,-0.932788171769646,-2.68503614859058,-1.59565873994381,-2.99064931731486,-0.365568555997985,-0.55536382067675,-1.22457266875969,-1.56112019684529,-0.494110917671285,0.418551979463249,-1.4581524184619,-0.600470755203553,0.616097411122282,-2.2458178848844
FABP3,0.83603730637243,-0.00602143679696843,0.731583217619499,1.07221182823035,0.812963851409423,0.620341260056186,2.46335068268514,0.222431444002015,0.10063617932325,0.160427331240307,-0.301120196845291,-0.480110917671285,0.384551979463249,0.518847581538097,-0.559470755203553,0.102097411122282,0.4731821151156
SLC16A3,-3.33696269362757,-3.84702143679697,-2.9864167823805,-0.230788171769646,-2.67003614859058,-2.34365873994381,-2.73764931731486,-1.32756855599798,-2.75636382067675,-1.48957266875969,-2.36412019684529,-0.0831109176712854,-0.313448020536751,-0.670152418461903,-2.49547075520355,-2.36690258887772,-4.0998178848844
SERPINH1,-1.37996269362757,-1.68802143679697,-2.4344167823805,-0.771788171769646,-2.84803614859058,-2.46865873994381,-2.06364931731486,-0.417568555997985,-1.89736382067675,-1.91757266875969,-0.82912019684529,-0.354110917671285,-1.95544802053675,-1.2591524184619,-1.54747075520355,-1.97990258887772,-2.6308178848844
ADM,-2.06396269362757,-0.362021436796968,-2.0494167823805,-1.52578817176965,-1.94603614859058,-1.04765873994381,-2.86264931731486,0.00143144400201517,-2.79636382067675,-1.07957266875969,-3.25612019684529,0.938889082328715,1.09155197946325,0.145847581538097,-1.43447075520355,-1.21590258887772,-3.3628178848844
NMNAT2,1.12803730637243,2.09897856320303,2.1285832176195,0.332211828230354,0.902963851409422,1.02134126005619,1.40535068268514,0.805431444002015,1.57563617932325,1.31442733124031,0.548879803154709,-0.175110917671285,-0.560448020536751,0.017847581538097,-0.0564707552035526,-0.321902588877718,3.2861821151156
GABBR1,3.35303730637243,2.68697856320303,4.6185832176195,2.33721182823035,3.46296385140942,2.49434126005619,3.34235068268514,1.44243144400202,2.35263617932325,2.32042733124031,2.56987980315471,1.16788908232871,-0.356448020536751,0.123847581538097,0.548529244796447,2.57609741112228,5.4051821151156
VAMP2,2.85303730637243,2.03797856320303,3.4555832176195,2.34721182823035,2.59396385140942,2.66334126005619,3.41235068268514,1.04243144400202,2.13863617932325,1.87042733124031,2.30987980315471,0.379889082328715,1.56155197946325,0.855847581538097,0.912529244796447,1.41609741112228,3.7301821151156
CSPG2,1.91853730637243,2.94047856320303,2.4628332176195,2.48696182823035,2.11021385140942,3.26459126005619,3.07335068268514,1.12943144400202,2.32963617932325,1.37042733124031,0.125629803154709,1.91713908232871,2.01805197946325,1.2875975815381,1.28627924479645,2.12734741112228,2.8991821151156
WASF1,2.24603730637243,1.32997856320303,2.7215832176195,2.35121182823035,0.490963851409423,1.70734126005619,1.98735068268514,0.684431444002015,1.67563617932325,1.62142733124031,1.33687980315471,-1.02811091767129,0.274551979463249,-0.648152418461903,-0.984470755203553,0.223097411122282,3.7021821151156
CBX6,0.95003730637243,0.595978563203032,1.7435832176195,0.986211828230354,1.50596385140942,1.53534126005619,0.924350682685143,0.324431444002015,1.06263617932325,0.282427331240307,1.16187980315471,-0.0541109176712854,-0.0234480205367508,0.602847581538097,0.545529244796447,-0.114902588877718,3.0291821151156
RAB27B,0.18303730637243,0.468978563203032,-0.259416782380501,0.025711828230354,-2.51703614859058,0.124841260056186,-0.474149317314857,-1.89356855599798,-0.22986382067675,-2.41357266875969,-1.48362019684529,0.311889082328715,-2.68744802053675,-2.5336524184619,-1.54047075520355,-1.82690258887772,-0.0918178848844001
COL3A1,3.54303730637243,4.95997856320303,0.291583217619499,1.61871182823035,0.681963851409423,0.278341260056186,0.573850682685143,4.15293144400202,1.56963617932325,3.18942733124031,2.55387980315471,5.13488908232871,3.62055197946325,2.2383475815381,5.07002924479645,1.95509741112228,1.6411821151156
KIAA1644,1.08603730637243,-0.204021436796968,0.365583217619499,-0.537788171769646,-0.236036148590577,0.119341260056186,-0.690649317314857,-1.84056855599798,-0.78636382067675,-1.66657266875969,-0.161120196845291,-3.42811091767129,-2.08344802053675,-1.8171524184619,-0.924470755203553,-1.34890258887772,-0.2758178848844
NLGN1,1.82603730637243,2.34297856320303,2.2445832176195,2.16321182823035,1.03896385140942,1.70334126005619,1.21235068268514,1.39543144400202,0.97663617932325,1.96542733124031,0.359879803154709,-0.324110917671285,-0.81244802053675,0.194847581538097,-0.183470755203553,-0.00690258887771758,3.3991821151156
C16orf5,1.67703730637243,1.39397856320303,2.6295832176195,1.62721182823035,2.08896385140942,1.24734126005619,-0.753649317314857,0.345431444002015,0.56263617932325,-0.200572668759693,-0.502120196845291,-0.788110917671285,-0.578448020536751,-0.493152418461903,-0.178470755203553,0.587097411122282,3.1821821151156
LOC400451,-0.61996269362757,-0.897021436796968,-1.0704167823805,-0.036788171769646,-1.07303614859058,-0.659658739943814,-0.194649317314857,-1.80956855599798,-0.45236382067675,-2.39357266875969,-0.97212019684529,-2.43711091767129,-0.564448020536751,-1.9061524184619,-1.17547075520355,-0.908902588877718,0.7931821151156
AEBP1,-0.148962693627569,-0.338521436796968,-1.6314167823805,-2.04728817176965,2.56746385140942,1.53834126005619,-1.85764931731486,0.204931444002015,-0.33036382067675,1.07192733124031,1.39987980315471,0.910389082328715,0.491551979463249,3.4673475815381,0.811529244796448,1.46409741112228,-1.3788178848844
COL1A2,-0.472962693627569,0.909978563203032,-2.6414167823805,-2.13978817176965,-2.01803614859058,-2.94365873994381,-2.71764931731486,-0.910568555997985,-2.11736382067675,-1.39557266875969,-1.03012019684529,1.55188908232871,0.311551979463249,1.9548475815381,1.09152924479645,-0.424902588877718,-2.5148178848844
COL6A2,-1.73496269362757,-0.215021436796968,-2.6934167823805,-2.56478817176965,-2.76503614859058,-3.39565873994381,-3.34764931731486,-0.750568555997985,-3.61736382067675,-2.21557266875969,-0.185120196845291,2.35288908232871,-1.51944802053675,-2.1211524184619,-0.305470755203553,-2.24590258887772,-2.9158178848844
HEY1,1.63303730637243,2.32547856320303,3.9940832176195,3.57071182823035,0.416463851409423,1.65684126005619,0.672850682685143,1.52443144400202,0.26163617932325,1.47192733124031,-1.52762019684529,0.158389082328715,-1.56644802053675,-1.1281524184619,0.382529244796447,0.0965974111222824,4.0746821151156
HSPG2,0.73403730637243,-0.0690214367969684,-1.2064167823805,0.465211828230354,-2.23303614859058,-1.40665873994381,-2.41964931731486,1.10543144400202,-0.69836382067675,-0.506572668759693,-0.216120196845291,0.243889082328715,0.0805519794632492,-0.048152418461903,1.40452924479645,-1.13890258887772,-1.0298178848844
RPS19BP1,-0.98296269362757,0.848978563203032,-1.5504167823805,-0.093788171769646,1.80996385140942,1.60834126005619,1.87735068268514,1.37743144400202,1.73863617932325,1.82642733124031,1.80887980315471,2.25688908232871,1.42755197946325,2.9228475815381,2.48552924479645,2.31309741112228,-1.8898178848844
SUV39H1,-0.17796269362757,-0.131021436796968,-0.244416782380501,0.451211828230354,0.383963851409423,0.0553412600561863,-0.0936493173148573,0.973431444002015,0.17963617932325,0.130427331240307,0.78987980315471,1.31888908232871,-0.121448020536751,1.5848475815381,-0.286470755203553,0.0240974111222824,-0.6508178848844
RFXAP,2.13103730637243,1.11997856320303,2.3475832176195,1.83421182823035,1.46996385140942,2.06434126005619,2.68135068268514,0.766431444002015,1.60263617932325,0.156427331240307,1.01587980315471,-0.251110917671285,0.260551979463249,0.380847581538097,0.581529244796448,0.413097411122282,2.7421821151156
TNC,-1.26696269362757,-0.663021436796968,-1.3259167823805,-0.827788171769646,0.703963851409423,-0.950658739943814,-1.52064931731486,1.41993144400202,0.59863617932325,0.177927331240307,0.63537980315471,1.28538908232871,1.34955197946325,1.8173475815381,-0.456970755203553,0.119097411122282,-1.1768178848844
DKFZp313A2432,0.0150373063724305,-0.430021436796968,0.585583217619499,1.32421182823035,0.205963851409423,0.449341260056186,-0.325649317314857,-0.428568555997985,-0.16936382067675,-0.467572668759693,-0.613120196845291,-1.81811091767129,-1.40444802053675,-1.2731524184619,-0.961470755203553,-0.555902588877718,-0.1128178848844
STC1,-1.51696269362757,-1.27802143679697,-1.8484167823805,-1.04578817176965,-2.63603614859058,-2.49765873994381,-2.73164931731486,-0.592568555997985,-2.08336382067675,-1.58157266875969,-1.17512019684529,0.0918890823287146,-1.26344802053675,-1.8581524184619,-2.16447075520355,-1.42290258887772,-2.7178178848844
PDXP,0.59203730637243,-0.251021436796968,0.290583217619499,0.840211828230354,0.0299638514094225,0.332341260056186,1.71235068268514,-0.616568555997985,0.43263617932325,-0.126572668759693,0.559879803154709,-2.36011091767129,-1.79344802053675,-1.3671524184619,-1.13647075520355,-1.43090258887772,1.3811821151156
MOAP1,1.61903730637243,1.17497856320303,2.1575832176195,1.67421182823035,1.44496385140942,1.70834126005619,2.82135068268514,0.0824314440020151,1.29063617932325,0.766427331240307,1.27287980315471,-0.586110917671285,-0.142448020536751,-0.113152418461903,0.187529244796447,0.409097411122282,2.5051821151156
MAPKBP1,1.85903730637243,1.13197856320303,1.6305832176195,1.67921182823035,1.98896385140942,1.46134126005619,2.89035068268514,0.723431444002015,1.15963617932325,1.01042733124031,1.89587980315471,-0.860110917671285,0.408551979463249,0.019847581538097,-0.327470755203553,0.859097411122282,2.0231821151156
ID4,2.66003730637243,4.10697856320303,3.2295832176195,1.58621182823035,4.06596385140942,4.08534126005619,5.29335068268514,2.27743144400202,2.93663617932325,2.08442733124031,1.44987980315471,1.84688908232871,1.71755197946325,1.0828475815381,2.18552924479645,1.94709741112228,4.7351821151156
CACNB3,0.459037306372431,-0.382021436796968,0.178583217619499,0.560211828230354,0.707963851409423,-0.0646587399438137,0.805350682685143,-0.336568555997985,0.0866361793232502,-0.587572668759693,-0.0441201968452907,-1.58511091767129,-2.63444802053675,-1.2251524184619,-1.07847075520355,-0.922902588877718,-0.4618178848844
SERPING1,1.14803730637243,3.25597856320303,1.1125832176195,0.943211828230354,1.83896385140942,1.69434126005619,1.17335068268514,2.33243144400202,2.60763617932325,2.27642733124031,2.94387980315471,3.53688908232871,3.66955197946325,5.3478475815381,4.90052924479645,5.20109741112228,0.3811821151156
RND3,-1.73796269362757,0.299978563203032,0.273583217619499,-1.10178817176965,-1.16603614859058,-1.00815873994381,-2.20014931731486,-0.258068555997985,0.11313617932325,-1.22757266875969,-1.48012019684529,0.218389082328715,-0.471448020536751,0.576347581538097,-0.165470755203553,0.576097411122283,-1.3423178848844
HMOX1,0.35303730637243,0.128978563203032,0.036583217619499,0.207211828230354,1.28796385140942,0.872341260056186,-0.575649317314857,1.71343144400202,1.57963617932325,3.80642733124031,0.70787980315471,3.97488908232871,5.26255197946325,3.2798475815381,3.30352924479645,2.61309741112228,0.0911821151156
MTHFD2,0.0790373063724305,0.503978563203032,-0.312916782380501,0.597211828230354,-1.74553614859058,0.749341260056186,0.621850682685143,-1.77206855599798,-2.16786382067675,-1.16457266875969,-2.81262019684529,-1.90261091767129,-2.34644802053675,-1.6166524184619,-1.62047075520355,0.0455974111222824,-1.1813178848844
R70506,-0.60896269362757,-1.18602143679697,0.034583217619499,1.66521182823035,0.449963851409423,0.362341260056186,-2.46764931731486,0.803431444002015,0.25963617932325,1.46442733124031,0.535879803154709,0.871889082328715,0.76555197946325,1.6928475815381,0.843529244796447,0.601097411122282,-1.1598178848844
APOC2,-1.10696269362757,-0.473021436796968,-1.6044167823805,-0.768788171769646,0.242963851409423,0.835341260056186,1.12935068268514,2.13043144400202,1.34763617932325,1.12542733124031,0.512879803154709,1.31488908232871,1.34355197946325,1.5388475815381,0.528529244796447,1.59009741112228,-3.0008178848844
ANXA1,-1.44996269362757,0.237978563203032,-2.4174167823805,-1.88078817176965,-1.03703614859058,-1.29665873994381,-3.17564931731486,-0.797568555997985,-1.03236382067675,-0.221572668759693,0.380879803154709,0.438889082328715,0.461551979463249,1.1828475815381,0.306529244796447,0.735097411122282,-1.5528178848844
AA489629,-0.26396269362757,0.579978563203032,1.0845832176195,0.221211828230354,0.748963851409423,0.462341260056186,0.634350682685143,1.75343144400202,1.68463617932325,0.545427331240307,1.69887980315471,3.69088908232871,2.47255197946325,3.3608475815381,1.69552924479645,0.834097411122283,1.2521821151156
H86813,-1.48496269362757,-1.87502143679697,-1.5444167823805,-0.863788171769646,-0.824036148590577,-1.10965873994381,-3.45264931731486,-0.457568555997985,-0.83936382067675,0.105427331240307,-0.73312019684529,-0.437110917671285,-0.96844802053675,0.558847581538097,-0.822470755203553,0.101097411122282,-2.3858178848844
SCAMP5,3.46103730637243,2.56497856320303,3.8665832176195,3.23421182823035,2.96296385140942,3.36234126005619,3.97335068268514,2.14543144400202,3.00063617932325,2.92442733124031,3.05587980315471,0.455889082328715,1.27555197946325,1.0878475815381,1.05252924479645,0.763097411122282,4.5051821151156
RPS3A,0.535037306372431,1.23297856320303,0.094583217619499,0.666211828230354,-1.04203614859058,-1.13865873994381,-2.74564931731486,0.970431444002015,0.65163617932325,-0.0925726687596933,0.491879803154709,1.15688908232871,0.696551979463249,1.1238475815381,1.61452924479645,1.31509741112228,1.6391821151156
PLAU,-1.74496269362757,-1.97252143679697,-0.9694167823805,-0.931788171769646,-0.539036148590578,-1.81065873994381,-0.886649317314857,0.652431444002015,-0.16136382067675,-1.37707266875969,-1.43062019684529,0.508389082328714,2.11255197946325,-0.287652418461903,-0.650470755203553,-0.862402588877718,-1.0378178848844
R61377,0.38403730637243,-0.639021436796968,-0.370416782380501,-0.00678817176964608,-0.706036148590577,0.0443412600561863,-0.109649317314857,-2.16956855599798,-0.38036382067675,-1.07657266875969,-0.162120196845291,-2.07911091767129,-1.69044802053675,-1.7151524184619,-0.101470755203553,-1.03090258887772,-0.5898178848844
NEFH,0.336037306372431,-0.879021436796968,0.127583217619499,0.746211828230354,-1.00703614859058,0.164341260056186,1.38635068268514,-1.00656855599798,-0.42236382067675,-0.940572668759693,-0.121853530178624,-0.940110917671285,-1.18444802053675,-1.6121524184619,-0.990470755203553,-0.722902588877718,0.3691821151156
STMN1,0.0990373063724305,-0.250021436796968,0.147583217619499,0.958211828230354,0.134963851409423,-0.156658739943814,-0.394649317314857,-0.327568555997985,0.0086361793232502,0.368427331240307,-1.12312019684529,-2.83011091767129,-0.91144802053675,-1.6011524184619,-2.36647075520355,-1.51290258887772,-0.3238178848844
FBXL16,2.62603730637243,1.52897856320303,2.9025832176195,2.02821182823035,1.73696385140942,2.37234126005619,3.02935068268514,0.537431444002015,2.43363617932325,1.48342733124031,2.76387980315471,-1.45311091767129,-0.73844802053675,-0.907152418461903,0.157529244796447,-0.722902588877718,2.8631821151156
C1R,0.400537306372431,1.30547856320303,-0.438916782380501,0.289211828230354,1.24146385140942,1.58884126005619,1.06435068268514,0.920931444002015,0.79963617932325,0.730927331240307,1.95137980315471,3.69438908232871,2.01605197946325,3.9758475815381,2.90352924479645,3.42809741112228,-1.2833178848844
WWTR1,0.39103730637243,0.950978563203032,0.209583217619499,0.152211828230354,2.16096385140942,0.576341260056186,-0.229649317314857,1.07143144400202,0.96463617932325,0.424427331240307,0.86587980315471,0.771889082328715,0.424551979463249,0.910847581538097,0.210529244796447,1.70009741112228,-1.1328178848844
EPHB1,4.4467039730391,3.8146452298697,3.95424988428617,3.42921182823035,2.13329718474275,3.21367459338952,3.69568401601847,2.01309811066869,3.74563617932325,3.97676066457364,2.06521313648804,1.18188908232871,-0.78494802053675,2.61151424820477,0.0491959114631144,-0.131235922211051,5.82784878178227
