,GBM2,GBM4,GBM5,GBM6,GBM11,GBM13,O2,GBM15,GBM23,A1,OA3,A2,A3,OA4,O5,O6,O8,GBM33,GBM34,GBM35,GBM36,GBM37,GBM39,GBM43,GBM48,GBM49,A5,A6,GBM54,GBM56,GBM58,A8,O11,OA7
CROP,3.42501876060692,3.4631969633988,3.51011881724523,3.06968326366018,3.2135504274624,3.4373255705598,3.19816726749968,3.27694156087117,3.45787433056213,3.62349191050762,3.73415278491192,3.16617366525808,3.58373116695566,3.76108623538553,3.39553152036171,3.35548102126399,3.36796518327275,3.29691122076588,3.36269598807696,3.40799832179295,3.15656399098732,3.47057188797649,3.26197951749161,3.29350464411227,3.72490955894623,3.57954146710322,3.39372362765413,3.4315848763482,3.46681781444507,3.50073924604109,3.35439159905897,3.48451963639959,3.39283284682824,3.48565258676988
LCOR,3.4220389903949,3.34112298711855,3.33651616845074,3.36596002351546,3.42849067242346,3.33412871293501,3.70594868206471,3.66182337718702,3.40303554220288,3.6787291018564,3.3506613707268,3.52096917309711,3.6529229841422,3.39215154497882,3.57168601037304,3.54327442202601,3.54227742233091,3.50868926763307,3.44352551931405,3.33447325375226,3.49259529782018,3.30678196740286,3.46760692181512,3.32225217578564,3.419291744858,3.31064552670306,3.57826422563418,3.58254877374477,3.77348664909168,3.24322438308192,3.53630852510155,3.44697652036538,3.50817028417132,3.08911418756708
N72185,2.81793868909496,3.03196723353304,3.44234710868543,2.23447425686977,2.55142437872252,2.12697189688438,3.0229654422968,3.58330296946548,2.03301339466425,3.36000328861368,3.4881080181901,3.2049874332948,3.12920280983901,3.63118331718288,2.30256684713971,2.79301186730082,3.454409585551,2.86150991763225,2.52102164578052,2.00600368978116,2.73590455458885,3.6406228329544,2.73328716519482,2.23836982053334,3.54833584979565,2.82777558773102,3.06196337925652,2.89270163374363,2.58137499524737,2.43479557213859,2.88991096835558,3.18939906577763,2.70690033535704,3.79653450949442
DDOST,3.41742502272271,3.79719466744516,3.37615048221875,3.75016606986053,3.42862229135875,3.30531503338827,3.73269420374225,3.69663540101508,3.62631048935104,3.64190808892847,3.34712501898547,3.46099280611476,3.47143488725765,3.51278455516915,3.55754774218529,3.42259263009429,3.57183037068235,3.59520115408981,3.58451609945952,3.74449326015669,3.59235898955284,3.74227450359183,3.71008722589146,3.63702366366561,3.75895244483254,3.32339629088474,3.60442424923948,3.32541795663892,3.61327073500141,3.78589277131337,3.74326016967347,3.54232376986739,3.5577185231727,3.46107167602981
FOXJ1,2.65955017414989,2.67185014704728,2.59770395946279,3.46892747924727,2.68444138762561,2.58750330690765,2.64068710670181,2.80693390585739,3.00796273895672,2.5533185623968,2.7093641044577,2.6542920815803,2.57841570279712,2.71769296592901,2.70375122873151,2.72448886748349,2.77620487520434,2.79894191860838,2.55950324977536,3.10558034746543,2.78266321325159,2.54297472890825,2.79145203724053,3.32810323898815,2.90207907668237,2.8921981528749,2.89865169625587,1.99564396813483,2.55053286409397,2.87169141639879,2.71332334533931,2.63962293192498,2.71649331878905,2.60013615490043
TNFRSF12A,3.36227093087338,3.82550381642157,3.1215920129577,3.87358063553356,3.26762480152653,3.26453732927273,3.53193596300591,3.38500302549094,3.64169080705839,2.96545476967424,2.95016275331198,3.06726953660207,3.00770767430113,2.94643359584449,3.24348377826598,3.26243613835156,3.15898875140522,3.01289456465712,3.26163655818435,4.01366404220794,2.93823493878158,3.68671364899828,3.59592171010106,3.41923832265423,3.91592858204162,3.19241439191909,3.10371445913797,3.18004583597894,3.14501917034445,3.92071402424018,3.60690252815604,3.21758500462494,2.86109451725951,3.61855900776957
C21orf62,2.50413770767517,3.60256098665236,2.93861728037545,3.87104328712169,3.11996516345258,2.39311346517642,2.88647042002074,2.6168471571174,2.70768767517917,3.24022465412228,2.48892140062613,2.21488886404503,2.73901666173147,2.53504081325116,2.80712624716812,2.69077268832086,3.08083384549012,2.74808719694039,2.54664012204234,3.77720004552096,3.12953876493416,3.5987778168649,3.58010417046061,4.00471812046155,4.09727845109246,3.49429376866533,2.48919744630415,2.45420590112209,2.56038850821711,3.63408673340761,3.60247107358558,2.43583799798347,2.17628809460812,3.98795815389735
BTBD15,3.67980006738991,3.59618437479532,3.92815841060049,3.61867564338332,3.64969509578635,3.99780143095354,4.00112228564022,4.02493856726826,3.79441226507164,4.12679410187975,4.03860621503197,4.10686928811282,4.1300417601158,4.04688854354698,3.95221217317456,4.02930697788946,3.80617040582818,3.93832855350765,3.84173921818445,3.87994064078392,3.94635935339358,3.62023925274332,3.70426353885776,3.79353930108492,3.65097215524998,4.03057932219338,4.10553011076555,4.08890253557808,4.16099183020059,3.70335432475685,3.87006857308965,3.81692979034373,4.09321061579518,3.5473665475029
TREM2,3.34303736452871,3.90149281292567,3.52710714429276,3.80401853574254,4.06946092529088,3.42382400199397,2.72248584235443,3.12636424621353,3.67766306067292,3.37272352243685,3.22568757354259,3.15488997329263,3.45209079536966,3.34023544471946,3.68440456241894,3.14239447236643,3.60883089540926,3.07970606322684,3.34167050296928,3.68322009083092,3.14536393623536,3.69928874634875,3.77129594279328,3.50059773330857,3.4911077674856,2.12566990697213,2.14395423410467,2.07049963643531,3.74268562677306,3.68700535205698,3.90988178835166,3.56884752081822,3.27943490860275,3.62730337105205
TRIM9,3.46586328416396,3.20222777121438,3.73108432009671,3.43429163347646,3.69078304432718,3.63356984645484,3.94435349968543,3.75391757422562,3.69266391325207,3.50652992582995,3.72226576776286,3.77931945000313,3.6450198201297,3.30620900615856,3.59855513633633,3.75373537992467,3.5527820666319,3.53297898233062,3.69372571812782,3.50052572512017,3.76998476562631,3.47939447244106,3.43355607325022,3.62690950527857,3.62416138439546,3.67164706663506,3.71400198689118,3.91482304913204,3.29500093883515,3.49488921064596,3.48997155022711,3.46435017526494,3.95386663384701,3.50746037579096
KIAA0907,3.65752232532876,4.00807324888916,3.82929180544042,3.47054146526072,3.66305286287046,3.36970277367374,3.44531099445762,3.46463587733695,3.62134061763362,3.80369789113101,3.86481154210556,3.64519622018903,3.8870151714876,3.71754593746947,3.55332803688184,3.55150428139047,3.60943677547354,3.60968189954594,3.50694127242396,3.47397179533383,3.45282994299985,3.89844296300422,3.80809613649584,3.59642103324343,3.75555595122652,3.67985571120468,3.77964749261498,3.66039688895696,3.59901448806332,3.62760373154908,3.68913324075937,3.90151602369268,3.73458702915246,3.99112657540625
TMSB4X,4.69501479546604,4.71841951390605,4.69180632675591,4.68494073444306,4.59437984182678,4.56626458854188,4.4187884224069,4.45665019044115,4.65447740083045,4.48323094375856,4.60807021312452,4.54025242136125,4.60294252499573,4.47043274910038,4.56695624959872,4.55357608551206,4.6518749523579,4.67363620105093,4.52696152696697,4.6887023596713,4.60936029662302,4.77831827687165,4.76981455419854,4.59711980343387,4.82687494954886,4.23064900839537,4.47510935056409,4.42958054635672,4.62395545785558,4.73550165155383,4.70522379373601,4.46700965440614,4.56181693828412,4.74353437927768
RAD21,3.79159606215171,3.61198667180681,3.76696770529003,3.45506362836413,3.7440132230392,3.33071280592144,3.83100633989903,3.79477641166799,3.84241157816734,3.86076615956831,3.88797656975503,3.76699874926794,3.81840214972141,3.96653012346454,3.91544394842586,3.87446204496387,3.76188666114391,3.41221619855763,3.74094031167224,3.63962581966395,3.56449361392552,3.73349723408917,3.44910596508761,3.43637337985736,3.26753239515147,3.90457230724062,3.96379561625283,3.76118823214446,3.65504099587155,3.69432198169846,3.65914699861266,3.81827776824563,3.87119597483386,3.81874482277623
GCSH,3.99136963503617,3.81157560905695,3.7719526197043,3.86066836401667,3.7679577905384,3.4195167736933,3.93783166422639,3.7338874934053,3.86967517787917,3.98711406513425,3.76898318013861,3.90013675491981,3.92738001392028,3.70243010559761,3.98842427795551,3.86925490104747,4.05642362272677,3.92461413241342,3.78344547135777,3.7088906359272,3.75409196514364,3.63245992426452,3.53427822842683,3.69475555285197,3.67944870227198,3.78627137507199,3.98838988800061,3.98825609364737,3.73902299830485,3.82657550828974,3.5091861183288,3.90545046544135,3.87151689393255,3.67545405736875
PGM2,3.35093226835285,3.67859649039372,3.08547289367946,3.80730808035596,3.29911161198454,3.59532632875254,3.4809418262252,3.8597669383767,3.22323003916617,3.39502306747914,3.25560461336674,3.21533744500914,3.17391433980141,3.36117309552573,3.35751406330034,3.37384932446234,3.21038674927408,3.67008314776496,3.5302368486494,3.72912532868128,3.40945801237925,3.63783742614914,3.59619725074765,3.79150131429584,3.63569300220703,3.50025322037094,3.17043011857335,3.28433732228483,3.53013615076262,3.70977317948764,3.79145575778315,3.28369801968515,3.02394841948073,3.68033642008268
AF113008,3.40558094903536,2.58034324717259,3.0261968931279,2.8407275943871,2.80376292607985,2.95015934357168,3.24294944357396,3.22982487746161,3.08796730147823,3.38610462196929,3.07151896208122,3.2112794329858,3.489359611727,3.41771526160262,3.31953160515351,3.27234435385067,3.26497829349382,3.14478958916203,3.33451446770905,2.98194403178069,3.10093958048544,3.21489866102619,2.73367945754947,2.69887444903853,3.0576006886062,3.67166408612568,3.59038100202174,3.322221155992,3.59770472713887,3.10457041138417,3.04469534164537,3.43778321293001,3.39544836288138,2.82952890420003
PREPL,3.65834038133307,3.52531437485799,3.67922523914867,3.73146168121484,3.99559062229081,3.60172067481724,3.80372205005585,3.46234018795841,3.99902769966684,3.73155032963296,3.91854331942618,4.22292948325282,4.01146881441011,3.63311410856098,3.68404081316215,4.05353763040024,3.48777831130147,3.14515972113687,3.54911648280479,3.97773421108775,3.64212763826863,3.2590428976313,3.34638270891075,3.50089003250441,3.25786640859721,3.83393660575979,3.79334000710756,4.14029492877597,3.45772888311931,3.73761201952959,3.59517104061576,3.61450364284747,4.21358822120378,3.57462289480399
C9orf80,4.0802794898851,4.06847611101103,3.88729680554356,3.90214779527009,4.00249073214125,3.81818266002051,4.23238614613191,4.23496015947492,3.85884855087018,4.02385963561838,3.95691118796832,4.1520291278038,4.05841444564732,3.89073452548055,4.03178906259434,3.95925104390197,3.75410979054653,3.78350667566719,3.90597409335923,4.03138794082746,3.85956193318939,3.9693227061122,3.85933887940009,3.72250394375166,3.8435142617164,3.99061457532621,3.95913048513784,3.94923216803874,3.94114535796151,4.06446476566554,3.9193116590593,3.92043572845411,4.14491540721451,3.62669351153817
MULK,3.74508971043481,3.99403307431026,3.98662337721614,3.62703775841293,4.0383921074133,3.90181726971029,3.64985073942457,3.74976011610913,3.88280978085851,4.02473065889265,4.16788231805549,3.92808482088312,4.07261593336413,4.11847566986323,3.96467326251419,3.96759903089882,3.99178807894084,3.81691641784466,3.50519652676502,3.80137592251464,3.73129134488223,3.92301955787777,3.91567573299405,3.77268835468214,3.95086298480416,3.85607369293855,3.83353652684667,4.03528461555355,3.71960909684999,3.81833880869965,3.62904916866429,3.94292936766858,3.9507283021638,4.11747122400517
HLA-DMA,3.55000221638721,4.15173870595424,3.76641217782244,3.9706605337259,4.08819461701692,3.5090770562988,3.24547540572319,2.9666170836459,3.82600958881244,3.38861497853627,3.30311934689432,3.21950436555296,3.46299885527888,3.39091144976776,3.52940802304822,3.56394503421706,3.4469717100684,3.53287764509235,3.66287139428088,3.9385032637027,3.52825614767026,4.01788976655942,4.37413851310019,3.54531404532536,3.45903963098317,3.44555236503212,3.6602931219078,2.96421671732994,4.11992707476345,3.96341752788926,4.2859628586523,3.74016231507696,3.34489976752533,4.09662835989901
LOC400924,3.64195355277487,3.81564780088186,3.87218052260877,3.66186055937081,3.8585202344899,3.82361812243518,3.75278481708242,3.69603295050033,3.77082683655438,3.9358177106634,3.93842680223468,3.73980327391458,3.88539198146786,3.87348260355378,3.96499979891963,3.73796303056949,3.78129477834246,3.74756786170887,3.68842622957894,3.70961937653944,3.85064525510979,3.54064863276989,3.64564171929652,3.70391614057735,3.75277821773115,3.59683968303185,3.74511837506431,3.81641663999683,3.72177666145142,3.73371289430964,3.77225098138996,3.62591551614271,3.73259236391796,3.80251656051302
RICTOR,3.66766761875572,3.40489748825326,3.56831955447555,3.445141487721,3.49142921437242,3.24647716098191,3.58094902648883,3.75070204855115,3.57918751857091,3.77589262952467,3.80440238381556,3.70413970225758,3.88791979470801,3.92647467019435,3.95597386717005,3.67513677974436,3.91700307588453,3.56954525239317,3.80810154124396,3.47827537745582,3.41884895256532,3.59585552348672,3.53990398324111,3.04085263992715,3.30178306045421,4.03470616552728,3.72994565528722,3.70208046088701,3.94694071890354,3.57381255987188,3.59868416270222,3.76737704010521,3.67083110651917,3.40009189620818
JMJD1C,3.40015913321898,2.65862279633904,2.64791670684173,2.65483855280844,3.10720589811802,2.99291299842202,2.73219265100627,3.1009481860712,2.67317670883375,3.31911751536803,3.11749203353779,3.28076270154286,3.35791713199582,3.54636496120304,3.41408664969465,3.37551473972781,2.81255909515445,2.62130925111494,3.0139544110626,2.75373851921309,2.73330642707854,2.61474117930806,2.50185587939043,2.53423558356786,2.58015829963682,3.42840274235065,3.02106064612671,3.25454034335986,3.02632158120057,3.40844044093905,3.05422071023589,3.39345130199951,3.15960659073821,2.99201771958944
AF130080,3.56247201859235,3.2351260331391,3.12333834780748,3.6027595103718,3.56267142800156,3.13190019092099,3.70006512913939,3.37219390360339,3.575209790105,3.55218365279704,3.63501874254662,3.61729658834547,3.64734022326126,3.5904423408293,3.70492597529985,3.80114792925459,3.79085444153144,3.16082014626356,3.50815977148064,3.44045488102192,3.30461136374146,3.27813417550103,3.39041098945593,3.24007101154205,3.4028902669073,3.67159535659106,3.79009162407033,3.73965927375238,3.27046314898027,3.7204917216425,3.5303783755433,3.670156293803,3.68456549252098,3.47572783173671
APOE,4.47382875303128,4.3693189437151,4.18885052863552,4.19030348212189,4.36276203722347,4.02727073436622,3.96401374332402,4.04334545615342,4.27359738649987,4.72420572127988,4.74224899987927,4.41029291481823,4.43377020183532,4.34201205873731,4.65321051601613,4.24993224515415,4.64102687427772,3.66252013203304,4.17449028179241,4.59060183693443,4.2991332478142,4.39390943750573,4.25606350316794,3.96291661851005,4.14017323701043,4.09590500541545,4.7122363023517,4.22502736414606,4.4000806083579,4.27423021794716,4.14500722764957,4.34690699196519,3.9979076180864,4.12538587309598
CALD1,3.7739010718977,4.32553509945348,3.72941929593752,3.96225300305166,3.77987155349465,3.8043834413636,3.82038098770207,4.0070151737277,3.91256961879134,4.08499871422368,3.68620587218971,3.49145288610062,3.71708855802517,4.03403258739129,3.78946027745159,3.75979554625529,3.74365335605847,4.0235561125991,3.95033033340914,4.08987580440017,3.70186299786295,4.00845934384788,4.09824336752096,4.09192211415254,4.04442274381447,3.77820140849973,4.06764848903505,3.62270411559107,3.95980969989714,4.19298730062269,3.87038985779097,3.79032521300673,3.6342645044429,4.29098976533747
ANKRD28,4.05764199267122,3.97396532636231,3.93592780382301,3.91307863718616,3.85023269291552,3.90832961016146,4.06820765016206,4.15280545851295,3.96480124092013,4.29310764961995,4.03806364635323,4.05276333117722,4.27220600551495,4.18196011751979,4.25350558351744,4.21377403464149,4.05499104025967,3.98318306262161,3.8565338066738,3.98546599442999,4.02699799278614,3.92146901375099,3.89505733098865,3.85664033118586,3.92867078424413,3.9464130096993,4.07907385346002,4.0323310562699,3.87911366398261,4.03609092329436,3.93355586856674,4.14441322419461,4.09191297638482,3.84530682342451
PKNOX2,3.56557830726556,3.31925496450114,3.52129045247566,3.3726944331938,3.50447344514563,3.45733846178872,3.49598659315217,3.48464998157905,3.41810797067845,3.6982765776259,3.57319395199966,3.67064915131614,3.58051841802993,3.75486352533006,3.43761216884415,3.58210906374836,3.49434093874998,3.50019488268615,3.4892112439833,3.21454238544253,3.46119678691007,3.26970203129084,3.32766967585281,3.39222917550681,3.32974131420293,3.62973876333827,3.51796164003687,3.72308032542406,3.46467103685044,3.3893886697105,3.45215289907133,3.69381669970296,3.62715972265765,3.36705703105079
LOC92689,3.28790872332815,3.37353043208065,3.10113436918762,3.35257205028248,3.06530852277076,2.21256578213223,3.0303329111675,3.15784374336769,3.03405021556941,2.97946005007383,2.6216280039451,2.32414041160089,2.34378265466953,2.93045641570609,2.52721860843447,3.11767788338603,2.40625566695181,2.47472167519504,2.63192244669606,3.60628180996555,2.3559895050323,3.04834467854007,3.39126811504424,3.03121046163724,3.1234605999385,3.01223596438134,2.15824485474229,2.91612217879917,2.84258927158914,3.20744046668442,3.04416998234952,2.71659842030636,2.9496017345819,3.32876336646679
DDB2,3.05681988893026,3.27894213525956,3.04889023932814,3.5113216221157,3.09070939990516,3.18984697928214,3.2209178412852,2.71486600859485,3.0567852133967,2.0916493744672,2.64973975176103,2.9211509490083,2.68843673068002,2.62414487423992,2.83221886043568,2.97092957431393,3.01789772675854,3.12731314491242,2.94297186101997,3.5850964462298,2.94564285883047,2.99532054615451,3.48075265613237,2.97906646848041,3.81320597252318,2.68054580971394,2.86905209595287,2.80767841628046,3.10000192777233,3.11316694194684,3.17611934252416,2.98755857156442,2.9750915928343,3.19583989822981
CLIC1,3.40349903350334,4.20511346125729,3.38570509562516,4.07851938385319,3.58354210505981,3.39326977371267,3.61148390223783,3.40629349924812,3.7154513554848,3.24831051104367,3.21238525666294,3.31543459508211,3.3234231021906,3.16232299835293,3.2562218478338,3.48727345258932,3.51220275061663,3.52822410390567,3.37905738222152,4.34625495368913,3.29563350345962,4.30036464655148,4.28247589618081,3.801185547465,3.93529243341991,3.19529675426301,3.38546076951118,3.18688008721838,3.39638802362698,4.11715594365834,3.89993546038496,3.54119020146834,3.33475262786632,4.07321174458012
UBE3C,3.60881625068141,3.41987697386763,3.42992386507408,3.67753459469215,3.57410897053541,3.47799128785875,3.467288518932,3.45336406089737,3.37549608112703,3.32027904771812,3.43474083145339,3.30450366842954,3.45622478853098,3.62157392588932,3.31599594080257,3.50770937375788,3.45323942585227,3.37363204015142,3.52172137314705,3.64263582996836,3.48091685704878,3.49451607721154,3.37684511496097,3.59274629809902,3.59708971288457,3.40700233034028,3.41093877774176,3.38471442928759,3.56270316810037,3.65016487234651,3.38647167637473,3.13507824184673,3.48602631905441,3.61443579664188
HDAC4,3.57964014145948,3.47437188267065,3.95621449975836,3.49336393204123,3.74484313212081,3.93764324761986,3.65573940137579,3.38225052571388,3.84270058160216,4.00509463214959,3.97944661769309,3.82115336666513,3.96423977762835,3.93430363152792,4.00247911627328,3.59991613393781,3.91269272120593,4.01957536090043,3.85517679428415,3.58282033069795,3.89365814023434,3.63675130181661,3.59105102119175,3.78034374352071,3.55891295276442,4.11848033136038,3.66133697198169,3.90282232483914,3.92499337160636,3.51032472415289,3.7851482477208,3.75824617038638,3.75987701095795,3.81017846311986
COL5A2,3.2688673271241,4.27882555073089,3.48698132204239,3.78005103609811,3.20823302787591,3.41120271780387,3.01414824682383,3.21523427272194,3.43770950895638,3.07007519584824,3.17838060549317,3.29414777378465,3.01186170802634,2.92669323955501,2.83730997126596,3.3685137375359,2.93699451772273,3.19157116941669,3.19688882711919,3.6028867520169,3.5075033026974,4.13426099292436,4.10412340814657,3.72271041084861,3.25087747838239,3.07895969936265,2.99676201978634,3.20806871384564,3.03369068412098,3.60757735907011,3.86524360186514,3.13774391510144,3.44007241714369,4.14898135606074
TNFAIP3,3.17054948684796,3.95306610273707,3.47323975330938,3.73223336294844,3.62069673471191,3.34625593204954,3.26330104747105,3.31190255497659,3.59566395496384,3.15952027245865,3.21049134694629,3.09636350054851,3.2423132892484,3.12238726785668,3.21651794730518,3.45499630332502,3.68613707999351,3.41214239631931,3.30431987856159,3.5173327649457,3.32211691325346,3.51088962819653,4.41409065000386,3.6332792437716,3.50778775495257,3.34358247374247,3.19384476272531,2.98362403221483,3.93584701115689,3.36742096713071,3.97594567228455,3.05119691472552,3.1135369298196,3.53136624132897
PSMD9,3.58973809642593,3.6695098058134,3.345006140338,3.68038419881435,3.45935810475173,3.50354392281042,3.50122363280518,3.5460766573949,3.55675839124671,3.46725386687855,3.46514050106357,3.46141943416605,3.34845323787669,3.54325465611223,3.52955315609905,3.52144891159819,3.55798694652297,3.5639488272565,3.49527771268411,3.66751365647813,3.43481950904544,3.59456998917041,3.70199602467151,3.48343908384318,3.91754457854421,3.45476637514232,3.44173063167757,3.21330015681564,3.51155531137083,3.59474238669419,3.56411829489783,3.4536706790488,3.33568531916858,3.72519772532193
CTNNB1,3.3167949314687,3.56614240171047,3.30504101752436,3.69968305134957,3.20474708520972,3.28137021271995,3.52598135400892,3.73364200852934,3.48744354754554,3.24715985916019,2.94998833511577,3.20342972047535,3.15125950029875,2.93009436678618,3.42658347511699,3.26854965758039,3.41858050925337,3.79139475090061,3.6964057574327,3.64478608295466,3.54280476948108,3.27163021393224,3.69121742005851,3.37191197518843,3.67952918989214,3.49784761117468,3.4094454935338,3.20994828857561,3.3218425360006,3.60403997962215,3.54562436960499,3.41856013324542,3.06842595650368,3.48796006935566
RP1-93H18.5,2.88798618142933,3.85025697213184,3.30587671989059,3.3915747787909,2.80829741796526,3.16306293169214,2.9522740790803,2.72101959468574,3.05655308276638,2.78879177973339,2.76859740735391,2.83973188775036,2.82536054668547,2.41929141409058,2.49939012159455,2.80582424973233,2.72183286502401,2.78263957328503,2.91203330739352,3.65656043642102,3.12479072554477,3.35349653702071,3.97666950583795,3.0281570929328,3.22711173590862,3.06318731836407,3.03424331572266,2.66940056951149,3.66604224250244,3.8258191419207,4.42990089952523,3.02361662029524,2.76443020628963,4.04451279253315
RRP22,3.09918150261721,3.1454263938226,3.61297236316344,2.96648715289137,3.70242734816084,3.61725800900214,3.56549044085769,3.38357607918553,3.55769146728211,4.01556733712096,3.87362607023842,3.70999577950196,3.73590064547975,3.63694902665469,3.87622101693594,3.68257843225484,3.74139193128312,3.3482680535703,3.52182769785038,3.26921794408656,3.84520461521077,3.0573979146312,3.22240637302608,3.35895500184589,3.12325759022774,3.71137904822896,3.67020891791301,3.77324067511874,3.14580281349629,3.13975885201144,2.85413593512776,3.64062044858295,3.55749059974941,3.01215277724659
EPHB1,3.27268081825599,1.59739897505903,2.01447433475959,1.60751935837246,2.28172859117747,1.74501229867139,2.76603416170019,2.76036140646712,2.12002084073296,3.2143138974244,2.63917559848165,3.2087559447239,3.06966772698428,3.18831891951513,3.41525287682549,3.20022294336074,2.74016049809447,1.89518488989698,3.28516176344081,2.51679309778736,2.35638538834437,2.06899801207772,1.84754798261823,2.12317191192576,1.68554469434963,3.29017200485569,3.38521773692456,3.04457895487661,2.87129499155245,2.83115730542087,2.43991189315901,2.95470840219882,2.53670486602449,1.84048875766315
EIF4G1,3.48516841352169,3.3371010952465,3.0865071810155,3.59321238581378,3.28412086419545,2.87380404483275,3.50317201965559,3.29980028869775,3.39415930925293,3.2341438220744,2.92777520779054,3.32440099533731,3.28599340966662,3.11455594342535,3.55272453692652,3.44384087959984,3.39360696263405,3.23376141940407,3.35149250363067,3.58803067657972,3.08030028287336,3.26281119123003,3.23059170414874,3.08278321678475,3.41397599892341,3.36345327360606,3.46536976292434,3.34056605712819,3.25174842237573,3.46739438307863,3.51376797920745,3.44796862954749,3.18937828664789,3.24635723975289
NT5C3,3.18414779682764,2.91410452054354,2.7469897389885,3.19351640017722,2.30794721301149,2.75854402389123,3.249911726843,3.48207168470382,2.76851526806255,2.98510838399942,2.51927263410971,2.88350699187962,2.79648621660533,2.22679059207242,2.98243496738165,2.95929187458233,3.14883454562087,3.16892390803387,3.41189097111357,3.13043670017337,3.16158868755739,3.10894402039754,3.11212620952804,2.2182465796683,3.05210037253849,3.15228987358629,3.14798099625065,2.8588582883351,3.28143700527119,3.35524591435003,2.88594949402653,2.95411944190073,2.92256146400406,2.56532351658534
AF130082,2.95713299118769,4.43502626899603,2.51290708843236,3.2302767022474,3.65129759558467,3.15630346621356,2.86235801234407,2.89148003111394,3.85732736931337,2.40593174215305,2.23717664441617,2.25143866677962,2.12145807013989,2.53461365680991,2.10674149332615,3.23654607828253,2.45227723312635,2.80610668060576,2.72414720104487,2.9774871933255,2.62946362768444,3.14599865869581,4.37302976177828,3.20921787693834,3.22520457311305,2.66664619081792,2.69014467070025,2.39527395998698,2.25882398442608,3.28992101179589,3.13553494303203,2.50083589248039,2.3444669423351,3.56067248510055
PAXIP1,2.64384632416217,3.06074277806631,3.2484264627019,3.69331311709544,2.10922070554247,2.74638818472576,2.92854895504276,2.49294049311769,2.45497132033886,1.67328822484155,3.20879139213924,2.16755952671123,2.63848226825157,1.93952923628506,1.70487945083058,3.04475920395815,2.8530371433468,1.90237824688144,2.64856198413858,3.421908812996,3.03620437265551,2.96407804677364,3.0664563805038,3.45058455592679,3.5064157290313,1.72708557814791,1.78703518202622,1.91130678858163,1.99421153630679,3.28188520370632,3.29403701054872,2.19902251017504,2.78025248723042,3.65645996336811
TIMP1,3.99872355858686,4.81836718134123,3.69822733414026,4.69761152810563,4.17586684455507,4.06320830768104,4.12569920406627,3.67944279683664,4.48602480150609,3.07722978131088,3.05965163092465,3.26098959375603,3.29181778895558,2.99089535420446,3.02833208089636,3.79355844302718,3.60302381480176,3.30445627403052,3.36961229492245,4.75846076365294,3.40261864692458,3.99496981978284,4.90749890958707,4.11332598168841,4.58998048091005,3.39488435875289,3.64937555974063,3.39801140081659,3.29279461699109,4.23817238162014,4.47950810952892,3.62803010570798,3.17292590516654,4.63125215011519
RPA3,3.60806849981851,3.51266838998307,3.21838502525696,3.62222573528484,3.38414616518146,3.47098084451853,3.43307825146579,3.49370099275376,3.41234023875625,3.30418516484896,3.12888047433243,3.26312692386134,3.16100993611099,3.04339489801053,3.342833486972,3.39957525870258,3.31676079692895,3.03771327665438,3.36299996446941,3.4861165114684,3.12526032115359,3.46998819383194,3.2917885100329,3.72852470617217,3.39568416722971,3.30518772569856,3.3512229225779,3.25322190328118,3.36526628837276,3.73883468342011,3.30420909305618,2.59801092165872,3.27990751851647,3.45732770433275
CTBP2,4.04889419747828,3.86017677851629,3.82407165767266,3.85380792722242,3.82875776285451,3.81840353520301,3.97422735094339,3.95036733744286,3.84212163266155,4.24180777553598,4.00582799525337,4.01509259891708,4.04089896713429,4.0114933463123,4.14134706707437,3.9661600431474,4.1296084060133,4.0097628638286,4.02439095818866,3.71895965705828,3.8349574218514,3.95441913486236,3.94702727524556,3.76627696009909,3.88424679871598,3.92631841568557,4.03926698939523,4.05468857080569,3.98184283460205,4.0582691338141,3.82712019321202,4.04575611818794,4.02367321265827,3.78312908775915
TAGLN2,3.45888883646163,4.00063430138014,3.27259342286287,3.96275709120816,3.26314635335689,3.41461975517249,3.45919007143054,3.07978341198518,3.46429709773885,3.03065759705722,3.096152290244,2.99537366181391,2.88636888001926,2.59555022970996,2.8925186678862,3.3420727354062,3.06722936134932,2.4761763608887,2.9867618841766,4.12730932234561,2.87136624625354,3.56572789907689,3.77332704900408,3.62190607261509,3.97638166712776,2.54004151845233,2.83257085911861,2.94163166686432,3.21468175181144,3.97372787413705,3.97530609768113,2.60740891048834,2.91960729513929,4.21913105689623
LOX,3.10557149260461,3.55792084779479,2.05687818331268,3.29397014177434,2.79624397728701,2.67879143436624,2.15701227290241,2.33473112847271,2.90344975948368,2.27714373127088,2.2177838986109,2.33117616324559,2.13098632821058,1.76457959212005,2.31622623105742,2.53529158770605,2.12648532508267,2.7829059857034,2.52864935986792,3.62366208752539,2.5200654131616,2.55108874898719,3.31316883645155,3.00904275622892,2.79137130063574,2.60679611173599,2.476722968869,2.31939757405183,2.15125336892384,2.65973940528503,2.72503971963858,2.74328707292735,2.05619187107322,3.2871392616357
